Ring_ID,HI_Value
121,32.00850889370555
122,5.246360225617131
123,17.323360123493913
124,27.826244337899343
125,20.387341594725996
126,5.783834519477698
127,798.5095025530048
128,41.43179181305288
129,23.950389191656196
130,1.3590337058906323
